alert_id,constituency_id,alert_type,alert_category,title,description,severity,urgency,location_type,location_ward,location_village,location_coordinates,affected_area_radius_km,potential_impact,estimated_people_affected,estimated_voters_affected,political_risk_score,source_type,source_name,source_credibility,reported_by,incident_time,detected_at,reported_at,status,priority,assigned_to,assigned_at,escalated_to,escalation_level,actions_taken,resolution_notes,resolved_by,resolved_at,resolution_time_mins,requires_followup,followup_date,followup_notes,photos,videos,documents,media_coverage,related_alerts,related_promises,related_visits,ai_sentiment_score,ai_risk_prediction,ai_recommended_actions,created_at,updated_at
bbeb416e-5479-48bd-a279-79fb6ae03c0e,PC01,threat,health,Alert in Mancherial,Detailed alert description for Adilabad,high,within_week,constituency_wide,Boath,Village A,"{""lat"": 17.501274, ""lng"": 78.145263}",10.28,medium,9949,1585,28,social_media,Twitter Monitor,high,volunteer_18,2025-07-18 09:32:00,2025-07-18 18:32:00,2025-07-18 18:32:00,monitoring,p1_high,coordinator_3,2025-07-18 20:08:00,,2,"[{""action"": ""Site visit"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-07-18T19:32:00"", ""outcome"": ""Partial""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-07-18T23:32:00"", ""outcome"": ""Successful""}]",,,,,,,,"[""photo_afedb3bd-21f8-496d-a9c5-ef0173685f89.jpg"", ""photo_f018fcd5-11ea-4243-96e0-0366460825fb.jpg"", ""photo_11cf8ebd-597b-483b-aa4d-b40166eb42fc.jpg""]","[""video_a8b668ef-8c32-4e63-8791-52c87e5b9976.mp4""]","[""doc_1a355d64-c8d3-4909-9702-28d5cf2e9bf5.pdf""]",True,"[""dbb2c712-3927-4242-816e-d2ab572ac252"", ""75dcbd6c-42f5-4862-9bbe-c6b450d5c5ad""]","[""07985632-841d-4569-b7d5-38ed3d751394""]",[],0.57,high_risk,"[""Immediate site visit"", ""Public communication"", ""Deploy resources"", ""Monitor situation""]",2025-07-18 18:32:00,2025-07-19 21:32:00
de8dc287-0417-44e4-9903-a65abe3dcf20,PC01,threat,law_order,Alert in Mancherial,Detailed alert description for Adilabad,low,routine,ward,Boath,Village C,"{""lat"": 17.836406, ""lng"": 78.881289}",9.57,low,614,4642,53,field_report,Field Agent,medium,volunteer_20,2025-03-28 07:09:00,2025-03-28 07:09:00,2025-03-28 07:09:00,acknowledged,p3_low,coordinator_3,2025-03-28 07:44:00,,1,[],,,,,,,,[],"[""video_c093712e-2bf4-47f9-be65-8e9d67e4ac62.mp4""]","[""doc_96624d03-01f8-42ed-b940-a0e775cab620.pdf"", ""doc_0bb8f8f4-f6ec-4b59-a67b-d1b93b9ab60a.pdf""]",False,"[""ed2752cd-ddf7-4a76-9761-b5d04e3885e4""]","[""01ce4b4e-926d-4b4d-8af3-2eb276c3b3bb"", ""20df9d94-2fbc-4c9e-bded-76dcf30bd919""]","[""47f67de7-6432-4ef4-bff3-4b1151cb378e""]",-0.51,medium_risk,"[""Coordinate with authorities"", ""Public communication"", ""Deploy resources""]",2025-03-28 07:09:00,2025-03-29 06:09:00
fee4a98d-1545-4829-beb7-ccbc6333dfd6,PC01,opportunity,law_order,Alert in Khanapur,Detailed alert description for Adilabad,medium,routine,ward,Chennur,,,6.56,low,6722,438,64,social_media,Community Leader,medium,volunteer_29,2025-05-25 10:59:00,2025-05-25 16:59:00,2025-05-25 16:59:00,false_alarm,p2_medium,coordinator_4,2025-05-25 17:15:00,,1,"[{""action"": ""Site visit"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-05-25T22:59:00"", ""outcome"": ""Partial""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-05-26T02:59:00"", ""outcome"": ""In Progress""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-05-26T09:59:00"", ""outcome"": ""Partial""}]",Issue resolved through community engagement,coordinator_4,2025-05-29 10:59:00,2658.0,False,,,"[""photo_0b775636-d2f6-4258-b92c-d87b9fdf1485.jpg"", ""photo_46e057fa-9cd2-4a2f-9dfc-b9eeb8e3cd18.jpg""]","[""video_122231cf-d12d-46d9-9695-be7409cb82ad.mp4""]","[""doc_347dcbe9-2c46-4f7f-8da6-8ea6a624a867.pdf"", ""doc_d978eb26-eafc-4e67-a2f7-55ad2df1deb9.pdf""]",False,"[""2474d560-bc43-427c-bf0e-393b9d81dde2"", ""62d304f3-3a9f-4b11-882b-b8eed229c6a5""]","[""8fa16c62-97f7-4b06-8182-d7db811ef5e9"", ""dbf6e1fe-3d9b-4cfb-89de-4e05dd1e2b88""]","[""c3652923-ba9e-4d2c-b14a-7df1cf8aed21"", ""49ac01bc-e091-464b-a924-39c539eb0964""]",0.43,low_risk,"[""Coordinate with authorities"", ""Coordinate with authorities"", ""Coordinate with authorities""]",2025-05-25 16:59:00,2025-05-26 10:59:00
0bb24de4-2cd1-437d-8fe7-ae70f8e9cbf1,PC01,opportunity,law_order,Alert in Nirmal,Detailed alert description for Adilabad,medium,within_24h,constituency_wide,Nirmal,Village B,"{""lat"": 17.416626, ""lng"": 78.222105}",,high,9963,4341,30,public_complaint,Field Agent,high,volunteer_13,2025-01-20 17:59:00,2025-01-20 18:59:00,2025-01-20 18:59:00,investigating,p2_medium,coordinator_3,2025-01-20 20:04:00,,1,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-01-21T13:59:00"", ""outcome"": ""Partial""}]",,,,,,,,[],"[""video_17fbce31-4b79-43d7-b2f9-1a8c6abf342d.mp4""]",[],False,"[""30473857-58d5-476e-a4d0-eddf7dc1de62""]","[""1c4224e2-674e-4c2e-9163-9f69cbfe300a""]","[""ca813713-b70e-4636-a4df-2d158af7af46"", ""7ae79e21-bf82-44e0-aa4a-cda8d95626d2""]",0.46,high_risk,[],2025-01-20 18:59:00,2025-01-22 04:59:00
b545d4cb-abd4-41a2-83d4-9de2b0a2f1b3,PC01,milestone,social,Alert in Nirmal,Detailed alert description for Adilabad,critical,immediate,constituency_wide,Mancherial,Village B,"{""lat"": 17.348327, ""lng"": 78.723023}",,low,4952,637,65,ai_detection,,high,volunteer_24,2025-10-14 13:40:00,2025-10-14 19:40:00,2025-10-14 19:40:00,resolved,p0_critical,coordinator_2,2025-10-14 20:24:00,senior_officer_3,2,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-10-15T09:40:00"", ""outcome"": ""Successful""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-10-15T13:40:00"", ""outcome"": ""Successful""}]",Issue resolved through coordination with authorities,coordinator_1,2025-10-15 19:40:00,1695.0,False,,Monitor situation for 26 days,[],"[""video_6eac200f-d951-433d-b4f3-d4cfdf79781b.mp4""]","[""doc_85b6fc03-6d3c-4f3f-97f5-d48013022704.pdf""]",False,[],[],"[""fea5b899-9625-43c9-8bdd-59db5b9ae956"", ""15880a6a-ae78-4bd9-931e-4d5c62edc5e2"", ""64d22ee3-d51e-4f28-85d7-332b18748101""]",0.62,low_risk,"[""Public communication"", ""Public communication"", ""Public communication""]",2025-10-14 19:40:00,2025-10-15 14:40:00
cbebd6b2-454c-464c-93c6-f825ae532ad7,PC01,milestone,law_order,Alert in Nirmal,Detailed alert description for Adilabad,high,within_week,constituency_wide,Adilabad,Village B,"{""lat"": 18.182449, ""lng"": 78.875435}",3.12,high,4564,2244,80,field_report,Community Leader,high,volunteer_2,2025-07-24 15:05:00,2025-07-24 18:05:00,2025-07-24 18:05:00,monitoring,p1_high,coordinator_1,2025-07-24 18:33:00,,3,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-07-25T09:05:00"", ""outcome"": ""Successful""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-07-25T03:05:00"", ""outcome"": ""Partial""}]",,,,,,,,"[""photo_605c63b5-755c-4e1a-bf91-92676d459f60.jpg""]","[""video_ee5e5b30-ae3d-43e0-926a-4dca3efc1f3e.mp4"", ""video_53bc0ee6-1866-4a00-b54b-9a462f79aa27.mp4""]","[""doc_35ea965e-34d3-4bf7-81a2-c80a64e9ace8.pdf""]",True,[],"[""b6c0159f-56ea-4dd3-a962-cd9dbd1fe3fb""]",[],-0.76,low_risk,"[""Public communication"", ""Monitor situation"", ""Deploy resources""]",2025-07-24 18:05:00,2025-07-26 10:05:00
a5acbd89-ed97-42d7-872d-0a21606d7c1b,PC01,milestone,political,Alert in Nirmal,Detailed alert description for Adilabad,critical,immediate,constituency_wide,Adilabad,Village B,"{""lat"": 17.127362, ""lng"": 78.216633}",8.26,low,1266,886,29,ai_detection,,medium,volunteer_20,2025-07-31 05:12:00,2025-07-31 13:12:00,2025-07-31 13:12:00,resolved,p0_critical,coordinator_1,2025-07-31 13:32:00,,1,"[{""action"": ""Site visit"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-08-01T03:12:00"", ""outcome"": ""Successful""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-08-01T02:12:00"", ""outcome"": ""Partial""}]",Issue resolved through coordination with authorities,coordinator_1,2025-08-03 08:12:00,336.0,True,2025-08-30,Monitor situation for 10 days,"[""photo_f140967f-46df-427a-b4b7-81470b835e4e.jpg"", ""photo_dd344db9-a66a-4752-9524-70bfac8f70d7.jpg"", ""photo_a2ead90b-722c-494a-95b3-8c957b192824.jpg"", ""photo_9e672da4-d40f-425a-91ef-1f4fe9c59062.jpg""]",[],"[""doc_872e7d3a-1f31-4a15-9acf-54710e67eadb.pdf"", ""doc_4d110b5d-a87c-444e-8d54-aa4344a49270.pdf"", ""doc_d412e35f-d798-42e5-ad5c-2c8fcddc12d2.pdf""]",False,"[""2ab7878e-c128-49dd-afd1-3520443fb50c"", ""445b33ea-a55b-41c7-8815-6d3fd6783a91""]","[""591afcce-d5b4-4fbc-ba58-def53493cbd7""]","[""0c66ba5c-da23-4160-948f-e912eee973e8"", ""1ac0443a-52d2-4b47-80a7-ceefb70881b7""]",0.78,medium_risk,[],2025-07-31 13:12:00,2025-07-31 15:12:00
88dedc69-a2f0-4488-ae69-3043ece66a5a,PC01,anomaly,health,Alert in Mancherial,Detailed alert description for Adilabad,critical,immediate,ward,Nirmal,Village C,,,medium,6756,2919,31,social_media,,medium,volunteer_23,2025-03-09 20:04:00,2025-03-10 08:04:00,2025-03-10 08:04:00,monitoring,p0_critical,coordinator_1,2025-03-10 09:42:00,,0,"[{""action"": ""Resources allocated"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-03-10T18:04:00"", ""outcome"": ""Partial""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-03-11T01:04:00"", ""outcome"": ""In Progress""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-03-10T10:04:00"", ""outcome"": ""Successful""}]",,,,,,,,"[""photo_1eb2132c-c629-402e-aef4-94182beafe54.jpg"", ""photo_5f2486a8-e867-4dd3-a2a9-a7f24ffef80e.jpg"", ""photo_0efcca19-b94b-45f9-9b35-9b8b675ee32e.jpg"", ""photo_496f8e19-ccd1-4765-b66a-25ec2974424c.jpg""]","[""video_7d29d2c1-a686-499a-977f-8212f3f6f09a.mp4"", ""video_6af2b5ea-2999-4d02-ac90-66481c012fb4.mp4""]",[],False,"[""ec4d92f6-c45f-4999-97f3-6ae9f8b8462b""]","[""b7e39f74-9909-4676-8353-033d078a87c7""]",[],,low_risk,"[""Monitor situation"", ""Monitor situation"", ""Coordinate with authorities""]",2025-03-10 08:04:00,2025-03-11 20:04:00
66221ac8-7bf3-4020-8836-5d05c7645dd9,PC01,opportunity,health,Alert in Adilabad,Detailed alert description for Adilabad,medium,routine,ward,Chennur,Village B,"{""lat"": 18.115249, ""lng"": 78.585151}",,low,1077,2025,80,volunteer,Community Leader,medium,volunteer_3,2025-05-13 08:45:00,2025-05-13 16:45:00,2025-05-13 16:45:00,investigating,p2_medium,coordinator_2,2025-05-13 17:15:00,,3,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-05-14T09:45:00"", ""outcome"": ""Partial""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-05-14T15:45:00"", ""outcome"": ""Successful""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-05-14T01:45:00"", ""outcome"": ""In Progress""}]",,,,,,,,[],"[""video_3433c378-f9cf-45ba-8298-73c8c5389be0.mp4""]","[""doc_eb493ad3-5d2e-4fd3-9212-4cc35f9e5ec7.pdf"", ""doc_d9464a0a-c6e3-435d-809d-77f30f59583d.pdf"", ""doc_454ea7cc-210c-4175-b1ac-b8ab16a212a9.pdf""]",True,"[""3490eb24-64b0-4955-8b44-c5d8d065503b""]",[],"[""bae2018f-d7c4-493e-b42e-054ab321f1a6"", ""ce0088f9-9bc5-4fe9-ab27-34db33990cab""]",0.77,medium_risk,"[""Coordinate with authorities"", ""Coordinate with authorities"", ""Public communication"", ""Public communication""]",2025-05-13 16:45:00,2025-05-14 18:45:00
cc249ca4-2c23-4d5c-aa34-144a14d89005,PC01,anomaly,infrastructure,Alert in Boath,Detailed alert description for Adilabad,high,routine,constituency_wide,Boath,Village C,"{""lat"": 17.601366, ""lng"": 78.639916}",4.1,high,4919,2903,31,field_report,,medium,volunteer_1,2025-07-27 10:26:00,2025-07-27 13:26:00,2025-07-27 13:26:00,acknowledged,p1_high,coordinator_5,2025-07-27 14:26:00,,2,[],,,,,,,,"[""photo_5ebf82d6-d3d9-4e2c-8524-b9a7bca33adf.jpg"", ""photo_5f9375e1-be33-4dcc-99d7-66c322238a62.jpg""]","[""video_1a7f4d68-bf07-4979-a2d6-b304f7ab0626.mp4"", ""video_98cb1ed9-c248-4ce1-9265-87d1ef69613c.mp4""]",[],True,[],"[""9e15d920-f2dd-4e86-8b8d-30e9bc9820b8"", ""3c29cef8-bd4b-4a03-ba96-1e178428905f""]",[],-0.41,medium_risk,[],2025-07-27 13:26:00,2025-07-28 08:26:00
b5cd318d-b9f5-4a3b-b352-807e1bb3b978,PC01,anomaly,infrastructure,Alert in Khanapur,Detailed alert description for Adilabad,low,routine,constituency_wide,Asifabad,Village C,,6.74,high,2330,3059,31,volunteer,Local News,high,volunteer_8,2025-07-09 09:24:00,2025-07-09 11:24:00,2025-07-09 11:24:00,acknowledged,p3_low,coordinator_2,2025-07-09 12:48:00,,1,[],,,,,,,,[],[],"[""doc_c626d6eb-033f-4e10-a0e3-72afc35dfb11.pdf"", ""doc_d3b96d71-9251-453e-953c-7a1162dbcdca.pdf"", ""doc_61b9dc79-c80f-4c5a-81da-0c19825558cc.pdf""]",False,"[""a293a98a-e2dc-4fc5-b7ea-3c03ee4406d5"", ""73afeee5-ea40-4a99-a7df-4a42e590a19c""]","[""9fbd8a33-9da9-4bc1-ae82-0c69d040091a""]","[""56dec2e5-8aa3-4826-9962-def422eac18c"", ""f6470b12-9b57-46cb-9aa4-5709b6ec109a""]",0.72,,[],2025-07-09 11:24:00,2025-07-10 21:24:00
fabec661-ef65-46ee-8d3a-abc0be5b219e,PC01,threat,political,Alert in Khanapur,Detailed alert description for Adilabad,critical,immediate,constituency_wide,Adilabad,,"{""lat"": 18.152328, ""lng"": 78.874085}",1.57,high,7560,2935,54,public_complaint,Local News,medium,volunteer_28,2025-01-30 21:28:00,2025-01-31 04:28:00,2025-01-31 04:28:00,new,p0_critical,coordinator_5,,senior_officer_1,2,[],,,,,,,,"[""photo_7d799e71-b9e8-4c10-ac62-ad2dbbb2885a.jpg""]",[],"[""doc_f33ffe26-6b11-4a3e-a796-aa9252164efc.pdf"", ""doc_cd03392a-3239-4f75-86fc-fa44376d8ffd.pdf"", ""doc_f2512be3-e6d1-4050-8f41-d8eb8dd81d18.pdf""]",False,[],"[""c4b8df37-704f-4597-bb9d-6b28d3930c89""]",[],0.04,medium_risk,[],2025-01-31 04:28:00,2025-02-01 01:28:00
c26c0984-b10d-4851-84a1-816ae8029bc9,PC01,threat,health,Alert in Chennur,Detailed alert description for Adilabad,high,within_week,constituency_wide,Adilabad,,"{""lat"": 17.972956, ""lng"": 78.277925}",2.3,low,3447,4905,49,volunteer,,medium,volunteer_28,2025-12-06 07:04:00,2025-12-06 15:04:00,2025-12-06 15:04:00,resolved,p1_high,coordinator_1,2025-12-06 16:00:00,,1,"[{""action"": ""Resources allocated"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-12-07T07:04:00"", ""outcome"": ""In Progress""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-12-06T20:04:00"", ""outcome"": ""In Progress""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-12-07T09:04:00"", ""outcome"": ""Successful""}]",Issue resolved through immediate action,coordinator_3,2025-12-08 03:04:00,393.0,True,,,"[""photo_debac9e6-08d5-4765-b6a1-d7d94f030de8.jpg"", ""photo_4a2a4cc0-9026-4d57-9578-1f8e31bf41bc.jpg""]",[],[],True,[],"[""8bf21acb-d719-411b-a818-e9a04cd2fce7"", ""5d56bd92-bb04-44c7-9695-66f28cfed53a""]","[""bfaf840a-3c97-484d-99cc-1fc3aa7323eb""]",0.6,low_risk,"[""Monitor situation"", ""Monitor situation""]",2025-12-06 15:04:00,2025-12-07 04:04:00
9d5f3efe-b18d-4446-95b1-3f9649d239bf,PC01,crisis,health,Alert in Asifabad,Detailed alert description for Adilabad,medium,routine,ward,Boath,Village B,,11.15,low,3996,2862,51,social_media,Twitter Monitor,high,volunteer_23,2025-10-04 07:36:00,2025-10-04 15:36:00,2025-10-04 15:36:00,monitoring,p2_medium,coordinator_5,2025-10-04 16:25:00,,3,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-10-05T02:36:00"", ""outcome"": ""Successful""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-10-05T06:36:00"", ""outcome"": ""Successful""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-10-05T00:36:00"", ""outcome"": ""Successful""}]",,,,,,,,[],[],"[""doc_b7897e7c-b9b1-428e-934c-0056d086f083.pdf""]",True,[],"[""a97e4d16-1e9d-49cc-b48b-14359de1932a""]","[""3ab74d35-246d-415b-8d5f-f761f6caf428"", ""10828154-a38c-43b7-924a-89e84825d742""]",-0.1,,"[""Coordinate with authorities"", ""Immediate site visit"", ""Deploy resources"", ""Public communication""]",2025-10-04 15:36:00,2025-10-05 19:36:00
4d79d1ac-5100-4aa0-8f5a-274d47747842,PC01,anomaly,infrastructure,Alert in Adilabad,Detailed alert description for Adilabad,critical,immediate,ward,Khanapur,Village B,"{""lat"": 17.028737, ""lng"": 79.276437}",,high,1231,4384,37,volunteer,Community Leader,medium,volunteer_21,2025-11-06 17:44:00,2025-11-06 21:44:00,2025-11-06 21:44:00,new,p0_critical,coordinator_4,,,3,[],,,,,,,,"[""photo_8df71cd1-23a3-4c10-8dba-beecf493735a.jpg"", ""photo_3d129f48-c99a-4a90-98f1-4711d35cc7e0.jpg"", ""photo_c42e79da-9a4c-432a-9603-33e98228cdb0.jpg"", ""photo_9a866d7d-0c5a-475e-ba47-339a2ceba0f7.jpg"", ""photo_16bb1aee-10a1-4cfe-812f-90dd61673f82.jpg""]",[],"[""doc_4c0734a0-06af-4078-b28e-8f61cebeedb1.pdf"", ""doc_cd254c37-0785-445c-98f6-535ab6b0da7d.pdf"", ""doc_2c38a764-0aae-4bd6-b940-e548829339d4.pdf""]",False,[],"[""611115a4-8c51-486e-8a62-160424366e8a""]","[""965b08dd-4021-4892-99ef-15b45bf5c0aa"", ""ba1c4094-afaa-4578-9674-beb3a2202f13"", ""f9c9b66b-c559-4011-9e87-e19f3dec9a88""]",,,"[""Immediate site visit"", ""Immediate site visit"", ""Coordinate with authorities"", ""Monitor situation""]",2025-11-06 21:44:00,2025-11-08 09:44:00
9aa3b834-167e-461a-b850-a0337d259463,PC01,milestone,law_order,Alert in Asifabad,Detailed alert description for Adilabad,critical,immediate,constituency_wide,Chennur,Village B,"{""lat"": 18.429666, ""lng"": 78.569629}",,high,5576,3592,88,news,Twitter Monitor,high,volunteer_15,2025-02-07 08:37:00,2025-02-07 08:37:00,2025-02-07 08:37:00,new,p0_critical,coordinator_4,,senior_officer_3,1,[],,,,,,,,"[""photo_a69b5e6f-5ee8-4c3d-b5e5-1a9caa5131b2.jpg"", ""photo_7ab30e91-842b-47cf-a732-77c710511a4e.jpg"", ""photo_1642728f-7fa0-418a-9e9b-8b64aa37850e.jpg""]","[""video_945d75b7-aa7e-4fcf-bfd6-efef84929b9b.mp4""]","[""doc_feb204c9-a894-4e77-a6d4-cb72e2113df7.pdf""]",False,"[""fc360b39-2f52-47b8-9785-7a5003e6062a""]","[""f6b1db4c-adb8-4f9f-a9e5-235f9737eb8b"", ""3909ea7c-04ed-4c62-b3a5-44655ac0a285""]","[""726a6c84-63a5-4946-b859-a9289218fdd8""]",,,"[""Deploy resources"", ""Public communication"", ""Immediate site visit"", ""Coordinate with authorities""]",2025-02-07 08:37:00,2025-02-08 22:37:00
51c3a189-1e29-4831-a96b-47ed99544bea,PC01,threat,infrastructure,Alert in Boath,Detailed alert description for Adilabad,high,routine,constituency_wide,Mancherial,Village B,"{""lat"": 17.236661, ""lng"": 78.832619}",,medium,4515,286,25,public_complaint,Twitter Monitor,high,volunteer_4,2025-11-22 01:47:00,2025-11-22 03:47:00,2025-11-22 03:47:00,action_taken,p1_high,coordinator_1,2025-11-22 04:41:00,,3,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-11-22T13:47:00"", ""outcome"": ""Partial""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-11-22T12:47:00"", ""outcome"": ""Partial""}, {""action"": ""Site visit"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-11-23T02:47:00"", ""outcome"": ""Partial""}]",,,,,,,,"[""photo_66ad55fd-1f1c-41e2-9b41-d00416a9ef3c.jpg"", ""photo_7d022f0f-a0f8-4476-b5a4-27ae2e5623f9.jpg""]","[""video_079a33bf-6fd6-4f06-bee5-f49836c821d6.mp4""]","[""doc_b5960bc1-4d83-4ea0-a058-f8639aed32d6.pdf"", ""doc_d07059be-c76c-4e31-9fdd-d94bd2302561.pdf"", ""doc_da3772b3-73c4-4e96-b6f7-d4af2ef456f9.pdf""]",False,[],[],"[""4a96e33b-9896-43b2-846a-49175694b3b7"", ""9d82e977-4c05-4cf4-a174-3a111811096f""]",,medium_risk,"[""Coordinate with authorities"", ""Public communication"", ""Monitor situation"", ""Deploy resources""]",2025-11-22 03:47:00,2025-11-23 11:47:00
e6021d3c-5a8a-41d1-ba15-b983be91c173,PC01,anomaly,health,Alert in Khanapur,Detailed alert description for Adilabad,medium,within_24h,ward,Mancherial,Village A,"{""lat"": 17.733474, ""lng"": 78.851075}",13.99,low,3113,4681,45,public_complaint,Twitter Monitor,high,volunteer_20,2025-06-22 11:22:00,2025-06-22 18:22:00,2025-06-22 18:22:00,false_alarm,p2_medium,coordinator_3,2025-06-22 20:14:00,,1,"[{""action"": ""Resources allocated"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-06-22T19:22:00"", ""outcome"": ""Partial""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-06-23T06:22:00"", ""outcome"": ""In Progress""}]",Issue resolved through community engagement,coordinator_5,2025-06-24 18:22:00,2599.0,True,,,"[""photo_48f936b1-549e-4163-9fdf-a0145d5c72cb.jpg"", ""photo_164e26cf-2f84-4fad-b024-8d08abd12c58.jpg"", ""photo_519ea255-9447-4dd2-8452-30a6fcde8416.jpg"", ""photo_63cfc5fb-46b5-4204-8037-c4a523a733ce.jpg"", ""photo_ae5f6966-e36a-4be9-95f0-0521c59ed58d.jpg""]","[""video_a5d902f2-a60f-4807-8ae2-404385e2658a.mp4""]","[""doc_ebf263a1-3c0a-490e-9cf4-36ae02eedc7b.pdf"", ""doc_8a82b62f-facd-4116-93f7-f5595a39ed8a.pdf"", ""doc_f5dd38b7-c8ef-48b9-9021-538c19a4de55.pdf""]",True,"[""ce05288e-2730-4367-92bb-c1f8e60bc624""]","[""4da5d109-69f7-43ce-97e1-1ffca77dc130"", ""98b4ae53-1283-4336-84b2-0b1d55d91ae0""]",[],0.22,low_risk,[],2025-06-22 18:22:00,2025-06-23 12:22:00
629deeb7-601a-4eee-8655-f161cf74e59a,PC01,opportunity,social,Alert in Boath,Detailed alert description for Adilabad,high,within_24h,ward,Khanapur,Village C,"{""lat"": 18.344554, ""lng"": 79.201548}",0.93,high,7146,1744,25,field_report,Local News,high,volunteer_27,2025-05-12 17:17:00,2025-05-13 04:17:00,2025-05-13 04:17:00,investigating,p1_high,coordinator_5,2025-05-13 05:56:00,senior_officer_3,0,"[{""action"": ""Site visit"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-05-13T05:17:00"", ""outcome"": ""Partial""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-05-13T15:17:00"", ""outcome"": ""Successful""}]",,,,,,,,"[""photo_7159cfb8-eb6f-486e-8c75-b4e7326c8ec8.jpg"", ""photo_369b1711-71a2-4de6-86e9-d1c05006ac80.jpg""]","[""video_54464d58-a27a-4f97-8559-c61e83b55e24.mp4""]","[""doc_dd8c1d32-dcb1-438c-a0a2-49a5d178526d.pdf"", ""doc_6b24be57-b474-4e9b-964a-dad474369340.pdf""]",True,[],"[""f782edc8-2eba-4d1b-a629-acebdb1b747a""]","[""9a347142-e650-4e9e-9106-dd2e7818e725"", ""6e74cbe4-96ac-4272-ba29-eb32db93fa55""]",,,"[""Immediate site visit"", ""Deploy resources""]",2025-05-13 04:17:00,2025-05-14 04:17:00
7f96c89c-4e0b-4b36-aecd-b26627a31c36,PC01,opportunity,political,Alert in Adilabad,Detailed alert description for Adilabad,medium,within_24h,constituency_wide,Khanapur,Village B,"{""lat"": 17.813334, ""lng"": 79.457162}",5.43,high,5212,220,53,volunteer,Community Leader,medium,volunteer_23,2025-05-02 03:42:00,2025-05-02 12:42:00,2025-05-02 12:42:00,action_taken,p2_medium,coordinator_5,2025-05-02 13:16:00,,3,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-05-03T04:42:00"", ""outcome"": ""Partial""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-05-03T01:42:00"", ""outcome"": ""Partial""}]",,,,,,,,[],"[""video_5f363723-c8ca-4cc4-ab6b-d6f250230ca9.mp4""]","[""doc_53b9e166-dfc9-4d62-9309-b5fc6174ca50.pdf"", ""doc_e6b89bad-16fc-4a04-9613-8d7bb801f739.pdf"", ""doc_a92a14bf-3067-4ec6-9848-7e9f18d85da5.pdf""]",False,[],"[""47ffaef5-4e46-4efb-991e-cb32a0163627"", ""2a91fa69-a756-4745-bb78-9719a862f068""]","[""0654a629-79a0-4488-af1a-1833f28160f5"", ""b7405610-68bb-49cd-bd57-1a2f03263c1f"", ""92c89b8f-6a5a-43eb-b2f0-6197c781e412""]",-0.33,low_risk,[],2025-05-02 12:42:00,2025-05-04 08:42:00
