plan_id,constituency_id,plan_name,plan_date,plan_type,status,priority,locations,route_optimization,objectives,target_demographics,key_messages,resource_requirements,risk_assessment,ai_suggestions,created_by,approved_by,created_at,updated_at,actual_completion_notes
789c5dba-8771-4050-a6b3-44806552cd9a,PC05,Visit Plan - June 2025,2025-06-13,crisis_response,scheduled,medium,"[{""ward"": ""Sangareddy"", ""village"": ""Village_8"", ""visit_type"": ""inspection"", ""start_time"": ""2025-06-13T15:00:00"", ""end_time"": ""2025-06-13T16:00:00"", ""expected_attendance"": 694, ""key_people"": [""Person_16"", ""Person_20"", ""Person_5"", ""Person_6"", ""Person_18""]}, {""ward"": ""Sangareddy"", ""village"": ""Village_7"", ""visit_type"": ""community_event"", ""start_time"": ""2025-06-13T09:00:00"", ""end_time"": ""2025-06-13T10:00:00"", ""expected_attendance"": 481, ""key_people"": [""Person_20"", ""Person_20""]}]","{""total_distance_km"": 56.86, ""estimated_travel_time_mins"": 330, ""optimized_sequence"": [""Sangareddy"", ""Sangareddy""], ""fuel_cost_estimate"": 6699.68}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 11, ""volunteers"": 19, ""budget"": 71097.05}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_2,admin_1,2025-05-31 10:00:00,2025-06-08 15:00:00,
baefc7f8-4a70-417c-8da4-4b0ef32b8ab4,PC05,Visit Plan - June 2025,2025-06-21,routine,completed,high,"[{""ward"": ""Andole"", ""village"": ""Village_3"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-06-21T14:00:00"", ""end_time"": ""2025-06-21T15:00:00"", ""expected_attendance"": 1649, ""key_people"": [""Person_5"", ""Person_20""]}, {""ward"": ""Narayankhed"", ""village"": ""Village_5"", ""visit_type"": ""community_event"", ""start_time"": ""2025-06-21T10:00:00"", ""end_time"": ""2025-06-21T12:00:00"", ""expected_attendance"": 730, ""key_people"": [""Person_13"", ""Person_2"", ""Person_7""]}, {""ward"": ""Sangareddy"", ""village"": ""Village_9"", ""visit_type"": ""community_event"", ""start_time"": ""2025-06-21T10:00:00"", ""end_time"": ""2025-06-21T11:00:00"", ""expected_attendance"": 1283, ""key_people"": [""Person_9"", ""Person_17""]}, {""ward"": ""Patancheru"", ""village"": ""Village_6"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-06-21T11:00:00"", ""end_time"": ""2025-06-21T12:00:00"", ""expected_attendance"": 1740, ""key_people"": [""Person_19"", ""Person_5""]}]","{""total_distance_km"": 77.31, ""estimated_travel_time_mins"": 398, ""optimized_sequence"": [""Andole"", ""Narayankhed"", ""Sangareddy"", ""Patancheru""], ""fuel_cost_estimate"": 6592.18}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 14, ""volunteers"": 19, ""budget"": 137065.73}","{""weather_risk"": ""medium"", ""security_risk"": ""low"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,admin_2,2025-06-04 10:00:00,2025-06-16 15:00:00,Successfully completed with 83% attendance
42a28b20-cabc-4f90-a6c7-75fe6546f6f2,PC05,Visit Plan - September 2025,2025-09-01,festival,draft,medium,"[{""ward"": ""Sangareddy"", ""village"": ""Village_8"", ""visit_type"": ""community_event"", ""start_time"": ""2025-09-01T15:00:00"", ""end_time"": ""2025-09-01T18:00:00"", ""expected_attendance"": 1846, ""key_people"": [""Person_8"", ""Person_18"", ""Person_17"", ""Person_13"", ""Person_14""]}, {""ward"": ""Gajwel"", ""village"": ""Village_9"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-09-01T13:00:00"", ""end_time"": ""2025-09-01T16:00:00"", ""expected_attendance"": 120, ""key_people"": [""Person_7"", ""Person_16"", ""Person_9"", ""Person_16"", ""Person_20""]}, {""ward"": ""Dubbak"", ""village"": ""Village_5"", ""visit_type"": ""inspection"", ""start_time"": ""2025-09-01T15:00:00"", ""end_time"": ""2025-09-01T16:00:00"", ""expected_attendance"": 1873, ""key_people"": [""Person_1"", ""Person_5"", ""Person_14"", ""Person_1"", ""Person_15""]}]","{""total_distance_km"": 144.41, ""estimated_travel_time_mins"": 316, ""optimized_sequence"": [""Sangareddy"", ""Gajwel"", ""Dubbak""], ""fuel_cost_estimate"": 2225.07}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 4, ""security_personnel"": 8, ""volunteers"": 31, ""budget"": 157131.75}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_5,,2025-08-07 10:00:00,2025-08-27 15:00:00,
83ec8265-09af-4100-8f1d-713290bac263,PC05,Visit Plan - June 2025,2025-06-09,campaign,scheduled,medium,"[{""ward"": ""Narayankhed"", ""village"": ""Village_6"", ""visit_type"": ""community_event"", ""start_time"": ""2025-06-09T14:00:00"", ""end_time"": ""2025-06-09T17:00:00"", ""expected_attendance"": 1100, ""key_people"": [""Person_19"", ""Person_4""]}, {""ward"": ""Gajwel"", ""village"": ""Village_9"", ""visit_type"": ""community_event"", ""start_time"": ""2025-06-09T16:00:00"", ""end_time"": ""2025-06-09T17:00:00"", ""expected_attendance"": 1439, ""key_people"": [""Person_5"", ""Person_17"", ""Person_14"", ""Person_7""]}]","{""total_distance_km"": 171.92, ""estimated_travel_time_mins"": 421, ""optimized_sequence"": [""Narayankhed"", ""Gajwel""], ""fuel_cost_estimate"": 6454.44}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 5, ""security_personnel"": 14, ""volunteers"": 45, ""budget"": 103172.71}","{""weather_risk"": ""low"", ""security_risk"": ""low"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_5,admin_3,2025-05-17 10:00:00,2025-06-03 15:00:00,
d93d7888-dbee-4b99-871d-4608cbeecefe,PC05,Visit Plan - January 2025,2025-01-19,routine,completed,low,"[{""ward"": ""Dubbak"", ""village"": ""Village_3"", ""visit_type"": ""community_event"", ""start_time"": ""2025-01-19T12:00:00"", ""end_time"": ""2025-01-19T13:00:00"", ""expected_attendance"": 709, ""key_people"": [""Person_5"", ""Person_20"", ""Person_19""]}, {""ward"": ""Dubbak"", ""village"": ""Village_3"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-01-19T16:00:00"", ""end_time"": ""2025-01-19T18:00:00"", ""expected_attendance"": 1496, ""key_people"": [""Person_2"", ""Person_8"", ""Person_16""]}, {""ward"": ""Gajwel"", ""village"": ""Village_9"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-01-19T16:00:00"", ""end_time"": ""2025-01-19T19:00:00"", ""expected_attendance"": 714, ""key_people"": [""Person_6"", ""Person_1""]}]","{""total_distance_km"": 165.36, ""estimated_travel_time_mins"": 244, ""optimized_sequence"": [""Dubbak"", ""Dubbak"", ""Gajwel""], ""fuel_cost_estimate"": 4953.73}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 5, ""volunteers"": 31, ""budget"": 194637.43}","{""weather_risk"": ""low"", ""security_risk"": ""low"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,admin_3,2025-01-01 10:00:00,2025-01-15 15:00:00,Successfully completed with 94% attendance
12ba182f-fe5f-4cac-ac81-c76d977a0f8a,PC05,Visit Plan - September 2025,2025-09-08,routine,in_progress,low,"[{""ward"": ""Gajwel"", ""village"": ""Village_3"", ""visit_type"": ""community_event"", ""start_time"": ""2025-09-08T15:00:00"", ""end_time"": ""2025-09-08T17:00:00"", ""expected_attendance"": 683, ""key_people"": [""Person_16"", ""Person_13"", ""Person_1"", ""Person_5""]}, {""ward"": ""Gajwel"", ""village"": ""Village_9"", ""visit_type"": ""community_event"", ""start_time"": ""2025-09-08T16:00:00"", ""end_time"": ""2025-09-08T17:00:00"", ""expected_attendance"": 756, ""key_people"": [""Person_5"", ""Person_5"", ""Person_2""]}, {""ward"": ""Patancheru"", ""village"": ""Village_9"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-09-08T16:00:00"", ""end_time"": ""2025-09-08T17:00:00"", ""expected_attendance"": 1258, ""key_people"": [""Person_5"", ""Person_19"", ""Person_14"", ""Person_5""]}]","{""total_distance_km"": 84.39, ""estimated_travel_time_mins"": 194, ""optimized_sequence"": [""Gajwel"", ""Gajwel"", ""Patancheru""], ""fuel_cost_estimate"": 5789.37}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 15, ""volunteers"": 47, ""budget"": 60828.98}","{""weather_risk"": ""medium"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_3,admin_1,2025-08-17 10:00:00,2025-09-07 15:00:00,
6a9da5e2-9e91-43aa-bdb3-045fa0b6d8cc,PC05,Visit Plan - April 2025,2025-04-25,crisis_response,scheduled,medium,"[{""ward"": ""Zahirabad"", ""village"": ""Village_10"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-04-25T14:00:00"", ""end_time"": ""2025-04-25T16:00:00"", ""expected_attendance"": 1410, ""key_people"": [""Person_19"", ""Person_18""]}, {""ward"": ""Zahirabad"", ""village"": ""Village_6"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-04-25T15:00:00"", ""end_time"": ""2025-04-25T16:00:00"", ""expected_attendance"": 663, ""key_people"": [""Person_6"", ""Person_12"", ""Person_3"", ""Person_14""]}, {""ward"": ""Gajwel"", ""village"": ""Village_2"", ""visit_type"": ""community_event"", ""start_time"": ""2025-04-25T10:00:00"", ""end_time"": ""2025-04-25T11:00:00"", ""expected_attendance"": 1684, ""key_people"": [""Person_6"", ""Person_6"", ""Person_19"", ""Person_3"", ""Person_11""]}]","{""total_distance_km"": 53.35, ""estimated_travel_time_mins"": 402, ""optimized_sequence"": [""Zahirabad"", ""Zahirabad"", ""Gajwel""], ""fuel_cost_estimate"": 3693.07}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 7, ""volunteers"": 33, ""budget"": 139998.61}","{""weather_risk"": ""medium"", ""security_risk"": ""low"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_2,admin_1,2025-03-31 10:00:00,2025-04-20 15:00:00,
46407c8b-cf92-4049-8264-cca5d7f3483e,PC05,Visit Plan - March 2025,2025-03-30,routine,completed,high,"[{""ward"": ""Patancheru"", ""village"": ""Village_9"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-03-30T09:00:00"", ""end_time"": ""2025-03-30T11:00:00"", ""expected_attendance"": 1553, ""key_people"": [""Person_1"", ""Person_16""]}, {""ward"": ""Andole"", ""village"": ""Village_10"", ""visit_type"": ""community_event"", ""start_time"": ""2025-03-30T13:00:00"", ""end_time"": ""2025-03-30T16:00:00"", ""expected_attendance"": 950, ""key_people"": [""Person_7"", ""Person_2"", ""Person_12"", ""Person_14""]}, {""ward"": ""Sangareddy"", ""village"": ""Village_4"", ""visit_type"": ""community_event"", ""start_time"": ""2025-03-30T15:00:00"", ""end_time"": ""2025-03-30T18:00:00"", ""expected_attendance"": 483, ""key_people"": [""Person_7"", ""Person_10"", ""Person_8"", ""Person_9""]}]","{""total_distance_km"": 78.19, ""estimated_travel_time_mins"": 264, ""optimized_sequence"": [""Patancheru"", ""Andole"", ""Sangareddy""], ""fuel_cost_estimate"": 5475.97}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 15, ""volunteers"": 37, ""budget"": 132747.22}","{""weather_risk"": ""low"", ""security_risk"": ""low"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_3,admin_2,2025-03-01 10:00:00,2025-03-25 15:00:00,Successfully completed with 85% attendance
c7616c7d-4c25-4aa5-9855-cea871efe976,PC05,Visit Plan - January 2025,2025-01-22,festival,scheduled,low,"[{""ward"": ""Sangareddy"", ""village"": ""Village_10"", ""visit_type"": ""inspection"", ""start_time"": ""2025-01-22T10:00:00"", ""end_time"": ""2025-01-22T11:00:00"", ""expected_attendance"": 1236, ""key_people"": [""Person_4"", ""Person_13"", ""Person_17""]}, {""ward"": ""Gajwel"", ""village"": ""Village_5"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-01-22T10:00:00"", ""end_time"": ""2025-01-22T13:00:00"", ""expected_attendance"": 1185, ""key_people"": [""Person_4"", ""Person_7"", ""Person_19"", ""Person_10"", ""Person_6""]}]","{""total_distance_km"": 199.81, ""estimated_travel_time_mins"": 181, ""optimized_sequence"": [""Sangareddy"", ""Gajwel""], ""fuel_cost_estimate"": 4467.1}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 4, ""security_personnel"": 6, ""volunteers"": 20, ""budget"": 72901.19}","{""weather_risk"": ""low"", ""security_risk"": ""low"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,admin_1,2025-01-06 10:00:00,2025-01-17 15:00:00,
958a4f23-8391-4e2d-b92d-3810dd4056a2,PC05,Visit Plan - May 2025,2025-05-12,campaign,draft,medium,"[{""ward"": ""Gajwel"", ""village"": ""Village_6"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-05-12T16:00:00"", ""end_time"": ""2025-05-12T17:00:00"", ""expected_attendance"": 1875, ""key_people"": [""Person_13"", ""Person_11"", ""Person_11"", ""Person_16""]}, {""ward"": ""Patancheru"", ""village"": ""Village_6"", ""visit_type"": ""community_event"", ""start_time"": ""2025-05-12T15:00:00"", ""end_time"": ""2025-05-12T18:00:00"", ""expected_attendance"": 712, ""key_people"": [""Person_5"", ""Person_18"", ""Person_9"", ""Person_3"", ""Person_12""]}]","{""total_distance_km"": 115.64, ""estimated_travel_time_mins"": 220, ""optimized_sequence"": [""Gajwel"", ""Patancheru""], ""fuel_cost_estimate"": 5329.66}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 5, ""security_personnel"": 7, ""volunteers"": 25, ""budget"": 145075.22}","{""weather_risk"": ""low"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_5,,2025-04-24 10:00:00,2025-05-09 15:00:00,
e94e84a6-09f1-463a-aa46-293ea333b05b,PC05,Visit Plan - May 2025,2025-05-26,festival,completed,medium,"[{""ward"": ""Narayankhed"", ""village"": ""Village_7"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-26T12:00:00"", ""end_time"": ""2025-05-26T13:00:00"", ""expected_attendance"": 1130, ""key_people"": [""Person_1"", ""Person_8"", ""Person_6"", ""Person_11"", ""Person_19""]}, {""ward"": ""Zahirabad"", ""village"": ""Village_7"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-26T16:00:00"", ""end_time"": ""2025-05-26T18:00:00"", ""expected_attendance"": 1298, ""key_people"": [""Person_5"", ""Person_12"", ""Person_5""]}, {""ward"": ""Sangareddy"", ""village"": ""Village_4"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-05-26T16:00:00"", ""end_time"": ""2025-05-26T17:00:00"", ""expected_attendance"": 584, ""key_people"": [""Person_13"", ""Person_11"", ""Person_9"", ""Person_15"", ""Person_4""]}, {""ward"": ""Sangareddy"", ""village"": ""Village_5"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-05-26T15:00:00"", ""end_time"": ""2025-05-26T17:00:00"", ""expected_attendance"": 1571, ""key_people"": [""Person_18"", ""Person_5""]}]","{""total_distance_km"": 55.62, ""estimated_travel_time_mins"": 364, ""optimized_sequence"": [""Narayankhed"", ""Zahirabad"", ""Sangareddy"", ""Sangareddy""], ""fuel_cost_estimate"": 4084.23}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 15, ""volunteers"": 43, ""budget"": 187391.04}","{""weather_risk"": ""high"", ""security_risk"": ""low"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_2,admin_1,2025-04-29 10:00:00,2025-05-22 15:00:00,Successfully completed with 89% attendance
