kpi_id,constituency_id,report_date,visits_conducted,people_contacted,grievances_received,grievances_resolved,events_conducted,resources_distributed,promises_on_track,promises_delayed,alert_count,critical_alerts,sentiment_score,media_mentions,social_engagement,created_at
26f48a7e-de56-4a31-a461-e711c3d14fc5,PC01,2025-06-22,3,519,22,23,1,0,19,3,4,2,0.67,6,3820,2025-06-22 23:55:00
60c9af35-008c-400c-8234-67e6292e0529,PC01,2025-06-23,1,450,8,8,2,60,17,2,8,3,0.65,11,2460,2025-06-23 23:55:00
24e39b8e-2c63-4053-bd23-964323924bb1,PC01,2025-06-24,5,401,25,14,1,84,26,4,5,0,0.74,0,3210,2025-06-24 23:55:00
490cf3ca-ca38-43f3-be51-4566e833e9c7,PC01,2025-06-25,3,315,14,6,3,82,23,3,5,1,0.58,0,4479,2025-06-25 23:55:00
bf804be8-f55e-4a79-a00b-7e93a21a5e10,PC01,2025-06-26,5,95,7,27,2,109,23,7,4,3,0.52,12,3651,2025-06-26 23:55:00
ceb1d2c0-c359-44b1-bd63-cf00139b0293,PC01,2025-06-27,4,138,17,14,1,81,22,7,3,0,0.47,12,4730,2025-06-27 23:55:00
af360e55-f251-498f-9a77-c0cfa4d3068e,PC01,2025-06-28,4,153,11,9,0,130,27,3,3,0,0.82,7,3080,2025-06-28 23:55:00
82643f83-a8ff-4764-80ce-eb8fe6ad3384,PC01,2025-06-29,3,336,26,29,3,142,21,7,3,3,0.54,5,1868,2025-06-29 23:55:00
2a3a7963-23f7-4ea4-bf4b-483bff071f25,PC01,2025-06-30,4,180,30,11,0,37,30,2,3,3,0.76,4,901,2025-06-30 23:55:00
1b128ae9-8db0-49f9-9a12-9b6bf23df5ed,PC01,2025-07-01,3,190,12,6,2,86,26,8,6,2,0.67,3,2950,2025-07-01 23:55:00
7f0a375f-01b3-4242-9a65-0b53f705a04d,PC01,2025-07-02,5,653,27,24,0,120,21,4,6,2,0.62,9,3715,2025-07-02 23:55:00
9a9d0d14-f02a-4c39-8374-e22de8b72dec,PC01,2025-07-03,0,433,13,26,2,120,16,5,6,1,0.84,4,4955,2025-07-03 23:55:00
8a41e6ff-5e20-4da6-97e1-7feb95c258e6,PC01,2025-07-04,4,427,29,24,2,59,29,5,4,3,0.74,2,2152,2025-07-04 23:55:00
cc9aff67-3981-479f-8b9b-6f112f5751b9,PC01,2025-07-05,0,781,23,13,3,64,23,7,2,1,0.56,5,2026,2025-07-05 23:55:00
0313138f-3a3b-43df-8d8b-0b0edc4d5b97,PC01,2025-07-06,5,708,15,25,2,75,21,5,7,0,0.55,5,4255,2025-07-06 23:55:00
54d71a5b-eb16-4ca5-a44f-929df770eb18,PC01,2025-07-07,0,61,28,21,0,40,18,8,2,2,0.5,3,1703,2025-07-07 23:55:00
cc4b05bf-a995-4f55-96e6-7d5ec8bab888,PC01,2025-07-08,4,601,28,28,2,73,29,8,8,2,0.55,9,4808,2025-07-08 23:55:00
1728febf-2409-421c-ae6e-56cba05a427b,PC01,2025-07-09,4,454,34,10,0,145,22,2,2,3,0.72,4,2539,2025-07-09 23:55:00
ccbc7b4e-4353-41fd-8a3a-05b69ef21bf7,PC01,2025-07-10,4,286,18,5,3,129,16,3,3,0,0.66,0,1115,2025-07-10 23:55:00
ae3fcd35-b2d9-447a-85e4-41119e5af0a7,PC01,2025-07-11,4,714,13,5,1,116,21,4,8,2,0.46,3,4644,2025-07-11 23:55:00
f0719854-130d-4744-8d7e-5b5fed02f611,PC01,2025-07-12,1,574,24,11,3,144,15,6,5,2,0.61,5,665,2025-07-12 23:55:00
4fea9792-4823-4802-823b-790c5ce56ba1,PC01,2025-07-13,2,102,8,29,3,40,30,7,5,0,0.81,6,1953,2025-07-13 23:55:00
3102db14-7126-4565-aec7-898a1d5db65b,PC01,2025-07-14,2,185,22,10,2,8,26,7,7,2,0.41,6,1448,2025-07-14 23:55:00
8e6df6fe-3d07-4b52-a44c-2981b05bc308,PC01,2025-07-15,1,621,22,8,0,112,23,2,2,2,0.73,8,1327,2025-07-15 23:55:00
4cea2630-c6fc-464d-98c6-2a99e1f44b17,PC01,2025-07-16,2,482,10,23,2,114,23,7,7,1,0.59,1,574,2025-07-16 23:55:00
c8b058fd-3651-4d6d-a005-e0eb91b3756d,PC01,2025-07-17,2,530,29,7,0,126,22,7,6,1,0.81,6,3606,2025-07-17 23:55:00
8fba3436-f4fe-45a4-920a-3a6d0534c9ff,PC01,2025-07-18,3,648,9,5,2,42,27,6,3,0,0.55,10,1142,2025-07-18 23:55:00
62f0dfaf-3402-44e5-985e-03f72c7445a4,PC01,2025-07-19,4,317,33,17,1,74,22,5,5,3,0.76,12,1185,2025-07-19 23:55:00
78b83326-219a-47e3-ada9-340716053f17,PC01,2025-07-20,2,71,26,11,2,145,27,2,7,3,0.49,10,1627,2025-07-20 23:55:00
2a28f597-6d4e-47b4-af24-b46da16ab75c,PC01,2025-07-21,2,165,35,13,1,119,21,6,1,2,0.63,7,4228,2025-07-21 23:55:00
0cfd4d3f-7ed9-4aaf-91cf-885c590bf1a1,PC01,2025-07-22,3,426,20,4,0,73,30,7,6,0,0.43,5,783,2025-07-22 23:55:00
b55048ae-b987-4875-bc33-ad51fc266234,PC01,2025-07-23,3,58,24,21,2,30,16,6,3,0,0.7,9,4908,2025-07-23 23:55:00
6102ba8c-de9b-4586-b81a-45ab64602ab2,PC01,2025-07-24,3,602,23,3,3,5,20,8,2,2,0.83,12,4943,2025-07-24 23:55:00
55281907-e5d4-4849-9437-704a907d09db,PC01,2025-07-25,2,293,18,15,2,117,16,6,5,3,0.63,10,3092,2025-07-25 23:55:00
6b97cc63-16f2-4480-b440-0b6236159c03,PC01,2025-07-26,2,697,11,23,2,10,26,4,1,3,0.46,8,761,2025-07-26 23:55:00
48ea5620-ac39-41b1-b182-f2f062ef8763,PC01,2025-07-27,3,424,29,10,0,94,20,8,3,1,0.44,4,4706,2025-07-27 23:55:00
a47b126a-9cea-4338-a347-60a89bf819e0,PC01,2025-07-28,3,621,19,11,2,7,28,6,4,1,0.7,6,1886,2025-07-28 23:55:00
d5fbcd7c-dfe0-495e-a456-08f71eeccd70,PC01,2025-07-29,0,426,26,5,2,4,25,2,4,0,0.7,7,4232,2025-07-29 23:55:00
de6da505-7a45-4769-8ad0-49b5da4112c9,PC01,2025-07-30,5,411,28,21,1,1,27,4,5,3,0.62,8,2220,2025-07-30 23:55:00
81484680-5def-4e82-803a-984e8f3a5fd5,PC01,2025-07-31,4,776,26,8,3,23,30,5,3,0,0.45,7,1292,2025-07-31 23:55:00
7d52fd46-2762-4679-93ed-b88e5cb1429a,PC01,2025-08-01,5,365,10,25,3,125,30,5,8,0,0.6,10,4998,2025-08-01 23:55:00
aaa4a931-5da8-4f9b-8856-f62f333f4836,PC01,2025-08-02,3,646,23,15,0,121,15,4,1,2,0.78,9,2873,2025-08-02 23:55:00
e46db31e-c554-44f8-b56c-2aa1ef69830d,PC01,2025-08-03,5,200,15,28,0,121,25,6,5,0,0.81,5,3609,2025-08-03 23:55:00
b28bb7d4-fc1f-4111-ae5d-34bd479ef1d4,PC01,2025-08-04,0,240,9,3,0,127,21,4,8,1,0.74,11,2347,2025-08-04 23:55:00
dae33a64-20bd-4acd-b523-a62ad92764d8,PC01,2025-08-05,1,401,33,16,1,24,20,5,1,0,0.84,1,1949,2025-08-05 23:55:00
02fa68d2-7df7-46ea-a338-49a39b026cb5,PC01,2025-08-06,0,799,28,16,0,127,19,4,7,0,0.7,2,4024,2025-08-06 23:55:00
4ea92d7b-3a71-4764-850f-7426db86d37f,PC01,2025-08-07,3,52,27,8,1,110,24,2,5,0,0.83,5,1708,2025-08-07 23:55:00
492591ef-0fce-4444-8005-316c5c2d3218,PC01,2025-08-08,5,679,5,4,2,135,19,5,5,0,0.52,1,2831,2025-08-08 23:55:00
554bb13d-f88d-414c-81b5-7ed9b4b4c861,PC01,2025-08-09,1,210,17,9,0,40,27,7,8,3,0.58,4,4412,2025-08-09 23:55:00
e2bf6f68-2a99-411c-839b-9c0a867056ee,PC01,2025-08-10,5,224,14,5,1,17,28,2,4,3,0.46,5,3933,2025-08-10 23:55:00
d8fb2b3e-9927-4bb1-9999-64ad0edc9b90,PC01,2025-08-11,1,726,21,20,1,49,30,7,6,1,0.82,2,1052,2025-08-11 23:55:00
e298fcc3-3295-4062-a6b1-d48936d5a536,PC01,2025-08-12,4,688,15,20,3,71,23,7,2,0,0.59,0,1295,2025-08-12 23:55:00
37263410-2cf5-40dc-84b1-25628a5bc2a5,PC01,2025-08-13,1,207,29,4,3,47,22,4,8,3,0.81,3,4819,2025-08-13 23:55:00
0e926146-af75-4aad-86c5-e8ad373ffa1e,PC01,2025-08-14,2,623,19,18,2,128,30,4,7,1,0.78,0,3486,2025-08-14 23:55:00
8b604283-bd32-4fc1-ae48-7e91bb1d95e2,PC01,2025-08-15,3,729,18,12,3,97,17,2,4,2,0.85,10,2057,2025-08-15 23:55:00
3989e959-54bd-4856-b874-decd0e13ab50,PC01,2025-08-16,3,86,5,7,0,20,17,7,3,2,0.85,0,1021,2025-08-16 23:55:00
4c2daebb-c1cb-48e0-84ef-ed746082bfda,PC01,2025-08-17,1,644,11,30,0,19,16,5,2,0,0.74,5,3050,2025-08-17 23:55:00
b3fc3e39-0973-4243-a87a-662687803160,PC01,2025-08-18,2,664,20,8,1,34,30,7,8,0,0.57,7,4481,2025-08-18 23:55:00
a3275f76-63ea-4d54-8d55-7f9cba3de83c,PC01,2025-08-19,5,310,27,30,1,120,21,7,8,0,0.54,8,2198,2025-08-19 23:55:00
7c7ea126-15ed-4150-9bf5-af08dd54e71f,PC01,2025-08-20,0,491,31,18,3,102,23,6,7,3,0.42,1,2453,2025-08-20 23:55:00
c0d0820e-b4c1-4278-8e08-e8a1c12219fe,PC01,2025-08-21,4,96,6,27,2,38,24,3,7,2,0.48,7,1784,2025-08-21 23:55:00
e51fe207-55c5-4fae-9477-82af5f1b70c7,PC01,2025-08-22,1,441,16,23,1,91,29,2,7,2,0.83,7,4137,2025-08-22 23:55:00
7943040e-d6b1-45ba-807e-07dc622059a5,PC01,2025-08-23,5,378,17,5,3,74,25,6,8,3,0.65,6,967,2025-08-23 23:55:00
0f96a26d-e20e-44a7-ae52-69b4da5133a6,PC01,2025-08-24,2,535,7,29,1,44,17,6,4,3,0.74,9,4978,2025-08-24 23:55:00
c63a2957-0e77-42ec-ba18-2d8bb371b9d5,PC01,2025-08-25,3,270,11,15,3,16,23,3,7,1,0.62,8,2817,2025-08-25 23:55:00
aecbb388-cf25-4465-8c41-6fc33cc6402b,PC01,2025-08-26,3,517,33,27,0,44,17,3,1,3,0.65,2,1163,2025-08-26 23:55:00
c693c836-eaea-4665-b0ba-0cba612b8bec,PC01,2025-08-27,2,89,16,20,2,123,28,8,4,0,0.71,3,3322,2025-08-27 23:55:00
705dc1af-4257-4e7e-9ba5-e49e604ab126,PC01,2025-08-28,3,107,22,14,1,148,22,3,3,0,0.42,5,2132,2025-08-28 23:55:00
edfebf56-1cc2-4d69-b315-7246d5822d8e,PC01,2025-08-29,0,256,34,8,2,46,24,7,2,3,0.59,7,4375,2025-08-29 23:55:00
856d288f-0959-416a-b6d7-3acedd3b5866,PC01,2025-08-30,4,376,6,24,2,101,15,5,3,2,0.44,8,1624,2025-08-30 23:55:00
bdda0fab-3782-4766-86e8-b8fd8774d4dd,PC01,2025-08-31,5,414,5,29,2,148,29,2,1,2,0.77,3,2261,2025-08-31 23:55:00
c76e3672-65ab-4e97-896b-ad61624eb4f0,PC01,2025-09-01,5,301,13,15,0,125,27,8,7,0,0.59,1,3825,2025-09-01 23:55:00
a16508cf-009a-424a-b13e-3cccbda02060,PC01,2025-09-02,4,514,26,11,0,47,30,3,7,1,0.59,10,2770,2025-09-02 23:55:00
829291fd-a92d-471c-9ba6-c934bcb0b083,PC01,2025-09-03,4,443,13,29,2,43,17,6,1,0,0.84,5,2071,2025-09-03 23:55:00
f02a3bb1-4343-4a28-a2e9-6ebd7a0e957c,PC01,2025-09-04,2,793,30,5,1,120,28,5,2,0,0.41,8,2298,2025-09-04 23:55:00
3ab02744-d739-4731-b3b0-25d90db4568e,PC01,2025-09-05,2,153,16,25,3,17,17,3,1,3,0.61,12,4305,2025-09-05 23:55:00
d8edb23d-fe1d-4678-a437-77a0e302d742,PC01,2025-09-06,5,194,26,6,1,35,19,7,7,1,0.68,12,1165,2025-09-06 23:55:00
a497c469-2fb8-4b4a-aa02-089ab4a5edca,PC01,2025-09-07,1,656,23,19,2,37,20,6,5,1,0.76,10,2167,2025-09-07 23:55:00
10852986-369f-42fb-8bd4-a0bcc48658b1,PC01,2025-09-08,0,449,8,26,3,25,27,2,8,0,0.61,3,879,2025-09-08 23:55:00
5cd96469-1e8a-4215-bd68-b4dcb049ef9b,PC01,2025-09-09,2,708,13,3,2,140,25,2,8,0,0.55,10,2526,2025-09-09 23:55:00
e60c53af-9d01-48d0-9481-5073170d4418,PC01,2025-09-10,4,421,17,16,3,3,18,8,8,2,0.79,7,570,2025-09-10 23:55:00
90ba1764-5f0f-4991-a65d-659f87363a7e,PC01,2025-09-11,3,153,16,10,0,130,23,3,6,1,0.45,6,3504,2025-09-11 23:55:00
93345a31-f6fd-49da-85c1-58c6a9667dc6,PC01,2025-09-12,5,348,33,3,1,132,22,3,6,0,0.84,0,3218,2025-09-12 23:55:00
61849df1-3d5c-4459-9b39-c0b7efe012a6,PC01,2025-09-13,1,632,7,27,3,23,15,2,2,2,0.72,11,3870,2025-09-13 23:55:00
a27b0189-3e60-4057-a21a-8e4b69e5c671,PC01,2025-09-14,2,444,34,25,2,134,27,8,1,1,0.68,6,966,2025-09-14 23:55:00
24249ae4-db16-47e7-a7d0-3c33019905dd,PC01,2025-09-15,5,169,22,28,3,121,23,8,2,0,0.59,1,3745,2025-09-15 23:55:00
dd5e5657-733f-4aee-a56c-a09b74ea81fb,PC01,2025-09-16,4,379,21,6,2,105,18,2,6,1,0.76,9,3232,2025-09-16 23:55:00
d42283d2-68e0-49e8-a7d7-ef5c79738e55,PC01,2025-09-17,3,167,17,11,3,80,19,6,4,1,0.61,7,1827,2025-09-17 23:55:00
6441070f-92a3-4de1-ae3e-5f19fe596ca8,PC01,2025-09-18,5,546,28,19,2,53,18,6,2,2,0.43,0,2566,2025-09-18 23:55:00
95f1aa27-741f-4712-8542-f6aa1930d292,PC01,2025-09-19,5,152,19,12,0,33,23,2,3,1,0.45,9,4694,2025-09-19 23:55:00
7d18db74-cf7e-4ce5-92bb-6dcf2d65fbe0,PC01,2025-09-20,3,80,28,4,2,103,25,4,1,3,0.78,6,1137,2025-09-20 23:55:00
77aac1e2-1257-47c4-a6e1-1b3629465284,PC01,2025-09-21,5,290,33,24,3,123,19,6,4,3,0.62,10,3505,2025-09-21 23:55:00
ffff31d6-d731-473b-bdca-7215ed65bef7,PC01,2025-09-22,0,485,9,11,3,69,27,3,6,3,0.63,2,1995,2025-09-22 23:55:00
d813912a-4eb7-49a1-92db-df98cc5081bb,PC01,2025-09-23,5,126,18,10,3,150,20,4,8,1,0.81,12,2528,2025-09-23 23:55:00
58a39586-655d-4044-91f5-f6ec88432f34,PC01,2025-09-24,5,496,7,5,2,28,20,5,7,3,0.56,8,3503,2025-09-24 23:55:00
120ea66b-8828-4a7c-80d9-5ea922ba903f,PC01,2025-09-25,0,53,12,11,1,47,25,6,4,1,0.76,10,2237,2025-09-25 23:55:00
a839ef15-bf13-44e7-b764-6830d6ed4905,PC01,2025-09-26,3,568,28,16,3,85,24,7,8,1,0.66,11,1947,2025-09-26 23:55:00
b670c7f8-8454-4354-aa4d-f6dde87f36b8,PC01,2025-09-27,0,176,19,10,2,48,16,3,1,3,0.79,8,2057,2025-09-27 23:55:00
044ae1df-ffe0-4eb0-a63c-0b1d122e0eb2,PC01,2025-09-28,0,266,29,16,1,53,26,6,3,2,0.82,11,517,2025-09-28 23:55:00
93b9d90a-f3db-4778-82d5-b3e6e50d21c1,PC01,2025-09-29,0,68,11,30,3,42,21,4,3,3,0.65,2,3241,2025-09-29 23:55:00
8c895620-c733-4327-846f-94f982a02a34,PC01,2025-09-30,2,290,28,26,0,116,17,2,2,0,0.41,4,4041,2025-09-30 23:55:00
e6a02736-f8c0-484f-95e9-27208d4f8bb3,PC01,2025-10-01,1,400,13,22,2,51,30,3,5,0,0.57,4,4048,2025-10-01 23:55:00
8e954b1f-efd1-4cc9-b4f1-ec90122901ec,PC01,2025-10-02,4,624,23,14,0,53,23,3,6,3,0.58,7,4832,2025-10-02 23:55:00
ef2bab3e-40c3-4057-ac4f-eabea7faa8cc,PC01,2025-10-03,2,602,26,12,2,12,21,6,5,2,0.84,6,4189,2025-10-03 23:55:00
97bc92dc-2fe2-4133-909d-22ade5a7b0e3,PC01,2025-10-04,3,307,34,24,3,108,22,8,3,0,0.51,0,3173,2025-10-04 23:55:00
59ea8334-19c3-4236-a072-77d0e0ed346b,PC01,2025-10-05,1,85,20,15,3,12,29,6,3,2,0.72,2,3125,2025-10-05 23:55:00
8ff5d82b-ca9e-4d33-8e9f-9913dd268bde,PC01,2025-10-06,4,711,24,22,0,111,29,2,5,0,0.8,4,1964,2025-10-06 23:55:00
ab0d25e2-e54e-4315-a549-1b332c0305ea,PC01,2025-10-07,4,125,31,12,3,43,26,8,2,1,0.77,0,1738,2025-10-07 23:55:00
06a19a5a-69a2-4b6f-a116-599f58769dff,PC01,2025-10-08,1,361,20,3,0,42,17,7,4,0,0.51,3,3102,2025-10-08 23:55:00
e9299262-3417-44bc-97f1-6f1fbca06824,PC01,2025-10-09,5,627,19,4,1,112,23,3,3,3,0.41,4,2593,2025-10-09 23:55:00
5096339d-70d6-41e4-ad5a-59c611bf36f6,PC01,2025-10-10,0,573,9,20,0,98,18,2,7,3,0.78,0,4852,2025-10-10 23:55:00
043ce64f-602f-47fd-8ba7-a3e6a7aac0bd,PC01,2025-10-11,3,359,9,22,0,70,30,3,8,3,0.66,6,780,2025-10-11 23:55:00
8b2e029a-bbd6-48e2-8868-2df5f58361c8,PC01,2025-10-12,0,736,11,12,2,78,27,2,4,2,0.72,9,3013,2025-10-12 23:55:00
de5d5523-5101-4243-927d-9a1e4c8f328c,PC01,2025-10-13,0,399,8,20,0,28,17,8,8,2,0.83,2,2415,2025-10-13 23:55:00
dc461949-14de-420a-9bd4-04669c01549c,PC01,2025-10-14,1,628,22,25,0,74,30,2,2,3,0.63,5,2871,2025-10-14 23:55:00
c2fab250-8884-40d1-b4dc-5cdd3e1d4b34,PC01,2025-10-15,1,178,34,17,1,108,28,2,5,1,0.77,9,945,2025-10-15 23:55:00
e2d243bd-b398-4e56-b7b0-4f8c556d8531,PC01,2025-10-16,4,465,21,23,3,115,22,6,7,3,0.53,8,994,2025-10-16 23:55:00
4c072a22-c3e6-490d-89b0-b2e82e88dd89,PC01,2025-10-17,0,570,24,19,1,150,15,2,8,2,0.83,9,911,2025-10-17 23:55:00
7121f57e-0bfa-4035-80ba-28aa35a8e752,PC01,2025-10-18,0,326,16,11,2,14,24,6,6,1,0.66,12,1536,2025-10-18 23:55:00
6bd5489e-aa2f-4dcd-8cde-45a34abbe13a,PC01,2025-10-19,1,188,5,28,0,134,20,3,4,3,0.4,4,2212,2025-10-19 23:55:00
e392f0bf-2e95-4b64-84f9-069ba109265f,PC01,2025-10-20,2,127,16,18,2,106,27,4,4,3,0.59,7,3661,2025-10-20 23:55:00
9b0cfdc9-fed8-49fd-a90f-34b108f51c72,PC01,2025-10-21,3,228,31,30,1,31,27,8,3,1,0.4,5,2703,2025-10-21 23:55:00
c22bd623-3fc2-4666-b874-19679f8b5f60,PC01,2025-10-22,3,624,34,19,2,126,26,5,4,0,0.71,6,2908,2025-10-22 23:55:00
e17722aa-1d99-4a1e-ad4a-b725fd06c948,PC01,2025-10-23,0,594,9,11,3,138,16,5,3,1,0.58,2,4989,2025-10-23 23:55:00
159578fc-78b8-4c15-98ff-0db6275999a4,PC01,2025-10-24,4,546,20,14,3,44,15,5,2,3,0.42,10,4341,2025-10-24 23:55:00
5331806e-f164-415b-a7b8-44827514c317,PC01,2025-10-25,5,481,8,4,1,117,28,5,3,2,0.69,4,1510,2025-10-25 23:55:00
34932505-82d1-4e07-921b-d73394d7cc65,PC01,2025-10-26,2,689,32,17,2,95,30,8,5,2,0.81,1,4588,2025-10-26 23:55:00
22eb586a-0cd3-43e2-9926-2771128df4c3,PC01,2025-10-27,4,701,18,25,3,13,17,6,8,0,0.72,8,1257,2025-10-27 23:55:00
7a029816-2c18-46be-80be-5792f793ce01,PC01,2025-10-28,4,635,35,18,0,145,26,3,5,0,0.7,5,2152,2025-10-28 23:55:00
a23d1589-e5cb-49b9-84d5-249e1bd10dd9,PC01,2025-10-29,2,454,13,23,2,39,23,8,2,0,0.84,1,3849,2025-10-29 23:55:00
24deee8f-2ba7-46f4-8227-e5e908828def,PC01,2025-10-30,3,360,24,6,3,117,24,8,2,2,0.8,5,3127,2025-10-30 23:55:00
88c93d31-1243-4511-95b2-0035f5f6d0d9,PC01,2025-10-31,3,677,27,16,2,94,24,7,2,1,0.81,0,4692,2025-10-31 23:55:00
5e1cad37-9e17-4292-a349-c4fecf623505,PC01,2025-11-01,2,605,26,27,2,15,15,2,1,3,0.8,11,4235,2025-11-01 23:55:00
11b567c9-bc41-47de-8962-a75c9d9a3e87,PC01,2025-11-02,4,450,26,18,1,63,24,7,5,0,0.71,7,3860,2025-11-02 23:55:00
72a2ba81-ac9a-4e03-962d-4916e344c5ee,PC01,2025-11-03,1,763,5,18,0,47,30,8,8,1,0.72,2,4669,2025-11-03 23:55:00
6dc8609a-f40a-4386-b390-e966bae07c33,PC01,2025-11-04,5,755,29,24,0,39,20,2,7,1,0.68,1,4158,2025-11-04 23:55:00
8b168651-11fb-4dfd-a142-9dc504a8aca7,PC01,2025-11-05,1,295,22,3,1,38,24,8,1,3,0.5,3,3075,2025-11-05 23:55:00
605e6215-b850-46b4-a2f3-5b8925edc83b,PC01,2025-11-06,1,737,8,12,1,96,29,7,7,3,0.48,0,4068,2025-11-06 23:55:00
373b9663-2349-465e-a37b-889a4015e64a,PC01,2025-11-07,4,526,12,3,3,38,15,7,8,0,0.5,6,1308,2025-11-07 23:55:00
18c31d94-6eba-468a-94fd-3af89d7d846b,PC01,2025-11-08,0,230,8,20,0,138,20,4,3,0,0.71,5,4729,2025-11-08 23:55:00
318fafa2-d1e5-4718-b286-d5c4b54c0918,PC01,2025-11-09,0,317,28,28,1,75,20,4,1,0,0.41,12,2940,2025-11-09 23:55:00
e7afe123-a1a7-43f2-9b0e-e7609c700af1,PC01,2025-11-10,0,240,16,26,3,137,16,2,6,1,0.42,0,3769,2025-11-10 23:55:00
b265e9c6-c7de-4d18-9cb0-5cd976f802a5,PC01,2025-11-11,3,54,23,26,1,103,29,2,4,3,0.56,0,1995,2025-11-11 23:55:00
abb2e55a-9a17-4773-abff-bdf1c1dc7e14,PC01,2025-11-12,0,275,22,24,3,73,22,7,8,1,0.66,5,590,2025-11-12 23:55:00
7b957ba0-735e-4922-8878-bb98c609e0cb,PC01,2025-11-13,5,512,32,9,2,49,18,7,8,3,0.83,9,4754,2025-11-13 23:55:00
14e9b0fe-e9b5-4c2b-ba6d-ef8841e8c212,PC01,2025-11-14,5,713,23,19,1,5,21,4,7,0,0.63,1,2616,2025-11-14 23:55:00
131fc0b9-67f9-4f90-a4ae-fe2b52da70f8,PC01,2025-11-15,0,587,12,10,3,96,30,8,8,2,0.52,6,3066,2025-11-15 23:55:00
eca6ab88-6555-4b33-a8e3-c86cf871c2ba,PC01,2025-11-16,1,141,31,28,3,129,19,5,8,2,0.51,10,3778,2025-11-16 23:55:00
fdca1db3-2e65-4efd-9d46-9eeeccf9537d,PC01,2025-11-17,0,429,34,17,2,61,20,3,3,3,0.71,1,4439,2025-11-17 23:55:00
52f9257b-9ac2-4770-9469-c06f32755bfd,PC01,2025-11-18,4,397,11,18,2,20,22,7,2,3,0.83,8,3263,2025-11-18 23:55:00
1d81fd78-3d15-4734-93e8-bea1dc02484a,PC01,2025-11-19,3,173,10,25,3,141,16,3,1,3,0.73,4,2375,2025-11-19 23:55:00
65b43d02-597b-4fd7-8b0d-ef6d604c277f,PC01,2025-11-20,1,490,14,4,3,146,28,3,2,2,0.49,7,2858,2025-11-20 23:55:00
47459aae-6247-4160-8889-cd252a78c56d,PC01,2025-11-21,1,730,17,20,3,134,17,6,5,2,0.64,0,4763,2025-11-21 23:55:00
a256bead-7ce8-40f0-ad36-e7d920b93d19,PC01,2025-11-22,2,394,15,24,2,30,22,8,1,2,0.83,7,2587,2025-11-22 23:55:00
590c3b0b-8499-4c0d-a22a-33f738bae3d4,PC01,2025-11-23,2,466,8,16,0,56,26,3,7,0,0.82,11,4627,2025-11-23 23:55:00
2f8b22d7-2737-456a-acae-2ad5676d76af,PC01,2025-11-24,2,246,6,7,0,26,20,7,3,1,0.4,0,4855,2025-11-24 23:55:00
77bbc023-74af-45c1-b2e7-faf20b971d9a,PC01,2025-11-25,3,389,22,22,1,50,17,4,5,3,0.41,1,3133,2025-11-25 23:55:00
bf8fc88c-0726-4651-8022-1a3005c6aad3,PC01,2025-11-26,0,721,15,18,0,46,27,2,2,2,0.65,9,966,2025-11-26 23:55:00
6341281c-22d8-493d-baa8-4860b6ce079d,PC01,2025-11-27,4,605,9,26,3,13,16,6,6,3,0.6,0,721,2025-11-27 23:55:00
f4eea45b-0b74-4b0d-932e-69504750adba,PC01,2025-11-28,2,398,24,10,3,44,28,4,6,1,0.7,1,3678,2025-11-28 23:55:00
7e7af103-7e7f-41bd-adeb-037cda60af3c,PC01,2025-11-29,5,589,5,15,2,42,25,7,2,3,0.46,6,3821,2025-11-29 23:55:00
f63d9322-0d36-4313-afd8-3773e1c92c2a,PC01,2025-11-30,2,219,20,8,3,33,27,7,6,0,0.82,5,3704,2025-11-30 23:55:00
5e519e4b-c9b6-4b12-a169-a5c24629554c,PC01,2025-12-01,0,356,8,30,0,39,15,3,3,0,0.73,1,3528,2025-12-01 23:55:00
df0ffe09-c571-4403-bd2e-4ae41598a725,PC01,2025-12-02,3,217,25,19,3,99,18,3,1,0,0.56,5,4550,2025-12-02 23:55:00
813ec3fb-95ff-4173-9ec0-31d7407ca2ea,PC01,2025-12-03,3,404,13,8,3,20,20,5,3,0,0.72,9,1497,2025-12-03 23:55:00
7ae4949b-154d-4eed-829a-b3a2fc8fe46c,PC01,2025-12-04,0,563,28,6,2,31,27,7,6,0,0.85,9,3648,2025-12-04 23:55:00
0293e293-2dfd-45e4-b7b6-2d3fca433458,PC01,2025-12-05,4,420,30,10,0,37,29,8,4,1,0.52,0,1292,2025-12-05 23:55:00
34c390b0-3534-4087-a905-82ae76c83acd,PC01,2025-12-06,5,678,26,20,1,80,20,8,2,1,0.82,9,3597,2025-12-06 23:55:00
5afcaf43-d03c-4f5b-81c5-bf5609d9d571,PC01,2025-12-07,5,360,26,29,2,15,26,2,3,0,0.52,6,844,2025-12-07 23:55:00
80b273d6-ff35-4b82-826e-39aeb5486e76,PC01,2025-12-08,4,560,7,6,0,84,30,4,2,2,0.76,5,4993,2025-12-08 23:55:00
14dbac47-965f-48a1-96ec-d7fc09778689,PC01,2025-12-09,0,492,6,9,1,73,17,3,4,0,0.81,6,2619,2025-12-09 23:55:00
c663dbc5-7bc0-409f-945c-aa86efc11bac,PC01,2025-12-10,3,700,13,12,2,89,18,8,6,1,0.65,12,1108,2025-12-10 23:55:00
dc518a4b-00db-4f06-8e1e-5c7bebed3746,PC01,2025-12-11,0,610,23,19,3,6,26,7,5,0,0.78,11,3140,2025-12-11 23:55:00
59eeb1f2-d106-4f84-9c24-c4f904cccbfc,PC01,2025-12-12,3,347,15,27,0,128,20,2,6,0,0.82,3,3612,2025-12-12 23:55:00
